Year,FuelConsumption(L/KM),Kilometres,Doors,Seats,Price,Automatic,Manual,DEMO,NEW,USED,Engine_cyl_num,Engine_total_vol,log_Price,log_Year,log_FuelConsumption(L/KM),log_Kilometres,log_Doors,log_Seats,log_Automatic,log_Manual,log_DEMO,log_NEW,log_USED,log_Engine_cyl_num,log_Engine_total_vol
2022,8.2,8422.0,4,5,104800.0,1,0,0,0,1,4,2.0,11.55980905086908,7.611842399580417,2.1041341542702074,9.038602608721874,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2013,8.8,153241.0,4,3,19999.0,1,0,0,0,1,4,2.5,9.903437551286085,7.607381425639791,2.174751721484161,11.939767124504595,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2017,6.2,95895.0,5,5,16995.0,1,0,0,0,1,4,1.4,9.740674462130217,7.6093665379542115,1.824549292051046,11.471009121868937,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2016,11.3,86089.0,4,7,86990.0,1,0,0,0,1,8,4.7,11.373548448501586,7.60887062919126,2.424802725718295,11.36313692383358,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.547562508716013
2015,7.4,84430.0,4,5,20998.0,1,0,0,0,1,4,2.0,9.952182474074887,7.608374474380783,2.0014800002101243,11.343678067663546,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2018,7.4,31688.0,4,5,39990.0,1,0,0,0,1,4,1.5,10.596384701840863,7.609862200913554,2.0014800002101243,10.363693339301753,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2020,7.9,43725.0,4,7,93500.0,1,0,0,0,1,4,2.8,11.44571671527678,7.61085279039525,2.066862759472976,10.685675299886803,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2013,6.3,282000.0,5,5,9999.0,1,0,0,0,1,4,1.3,9.21024036697585,7.607381425639791,1.840549633397487,12.54966234992025,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.26236426446749106
2023,8.0,10.0,4,5,54990.0,1,0,0,1,0,4,2.4,10.91490662950186,7.612336837167746,2.0794415416798357,2.302585092994046,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.8754687373538999
2018,6.8,76001.0,4,7,29990.0,1,0,0,0,1,4,2.4,10.308619271743055,7.609862200913554,1.916922612182061,11.23850177707664,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2016,5.2,143000.0,5,5,20987.0,1,0,0,0,1,3,1.5,9.951658477397421,7.60887062919126,1.6486586255873816,11.870599909242044,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.4054651081081644
2012,7.1,245712.0,4,5,13999.0,1,0,0,0,1,4,2.0,9.546741177474825,7.60688453121963,1.9600947840472698,12.411915397365474,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2022,6.0,5.0,4,5,40990.0,1,0,0,1,0,4,1.3,10.621083413498383,7.611842399580417,1.791759469228055,1.6094379124341003,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.26236426446749106
2006,8.2,144097.0,5,5,7990.0,1,0,0,0,1,4,1.8,8.98594603876032,7.603897968521881,2.1041341542702074,11.878241962895117,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2014,5.8,41549.0,5,5,22748.0,1,0,0,0,1,4,2.0,10.03223250842669,7.607878073278507,1.7578579175523736,10.634628732605282,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2020,12.2,52606.0,4,5,104990.0,1,0,0,0,1,8,5.7,11.561620386508986,7.61085279039525,2.501435951739211,10.870585460661555,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.7404661748405046
2015,5.3,99472.0,4,5,19950.0,1,0,0,0,1,4,1.4,9.90098442231801,7.608374474380783,1.667706820558076,11.507631476509118,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2021,8.2,50202.0,4,5,47990.0,1,0,0,0,1,4,2.5,10.77874793485229,7.611347717403621,2.1041341542702074,10.823810145523654,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2014,7.1,209305.0,5,5,14990.0,1,0,0,0,1,4,1.8,9.615138591096644,7.607878073278507,1.9600947840472698,12.251547797303074,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2005,0.0,231709.0,4,5,11990.0,1,0,0,0,1,6,3.6,9.39182824802156,7.60339933974067,-inf,12.35323755299798,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2021,7.0,63761.0,4,7,65850.0,1,0,0,0,1,4,2.0,11.095134707171427,7.611347717403621,1.9459101490553132,11.062896997155411,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2014,9.1,158045.0,4,5,32987.0,1,0,0,0,1,4,2.8,10.40386882344017,7.607878073278507,2.2082744135228043,11.970635081584982,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2018,7.9,94160.0,4,5,24490.0,1,0,0,0,1,4,2.5,10.106020149946213,7.609862200913554,2.066862759472976,11.452750741934159,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2021,8.6,28786.0,4,5,36656.0,1,0,0,0,1,4,2.2,10.509332404693277,7.611347717403621,2.151762203259462,10.267644436822616,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.7884573603642703
2018,7.4,96687.0,4,5,34888.0,1,0,0,0,1,4,2.0,10.459898209522603,7.609862200913554,2.0014800002101243,11.479234236002762,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2015,5.9,107519.0,4,5,20995.0,1,0,0,0,1,4,1.4,9.952039593118293,7.608374474380783,1.7749523509116738,11.585422855118487,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2006,9.3,378604.0,2,3,7999.0,0,1,0,0,1,4,2.7,8.987071812848821,7.603897968521881,2.2300144001592104,12.844246082941908,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9932517730102834
2004,12.0,44329.0,2,4,51990.0,1,0,0,0,1,8,4.3,10.858806671377762,7.602900462204755,2.4849066497880004,10.699394369397588,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.4586150226995167
2015,6.6,232780.0,4,5,14999.0,1,0,0,0,1,4,2.0,9.61573881119536,7.608374474380783,1.8870696490323797,12.357849080495967,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2012,9.9,259765.0,4,5,12999.0,1,0,0,0,1,6,4.0,9.47262771040802,7.60688453121963,2.2925347571405443,12.467532655128588,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.3862943611198906
2020,7.2,54492.0,4,5,25490.0,1,0,0,0,1,4,2.0,10.146041497370161,7.61085279039525,1.9740810260220096,10.905809180885951,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2015,6.5,93000.0,4,5,14900.0,1,0,0,0,1,4,1.5,9.60911649193355,7.608374474380783,1.8718021769015913,11.440354772135393,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2015,7.9,241131.0,4,5,17746.0,1,0,0,0,1,4,2.5,9.783915417395283,7.608374474380783,2.066862759472976,12.393095633257698,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2009,8.9,215000.0,4,7,12999.0,1,0,0,0,1,4,2.4,9.47262771040802,7.605392364814935,2.186051276738094,12.2783933071098,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2021,8.8,61289.0,4,7,57888.0,1,0,0,0,1,4,2.5,10.966265388195021,7.611347717403621,2.174751721484161,11.023355660471326,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2019,7.2,62817.0,4,7,34260.0,1,0,0,0,1,4,2.4,10.441733771878111,7.610357618312838,1.9740810260220096,11.047981016460426,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2010,9.3,322249.0,4,5,14990.0,1,0,0,0,1,4,3.0,9.615138591096644,7.605890001053122,2.2300144001592104,12.683079817615859,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2013,7.8,146942.0,4,5,18987.0,1,0,0,0,1,4,2.5,9.851509813443416,7.607381425639791,2.0541237336955462,11.897793230079326,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2023,8.1,10.0,4,5,47880.0,1,0,0,1,0,4,2.5,10.77645315967191,7.612336837167746,2.0918640616783932,2.302585092994046,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.9162907318741551
2015,6.1,110092.0,2,4,27999.0,1,0,0,0,1,4,2.0,10.239924074233857,7.608374474380783,1.8082887711792655,11.609071658853741,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2023,9.9,16.0,4,5,80990.0,1,0,0,1,0,6,3.6,11.302080969243036,7.612336837167746,2.2925347571405443,2.772588722239781,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,1.2809338454620642
2012,6.8,65600.0,5,5,19990.0,1,0,0,0,1,4,2.0,9.902987427494446,7.60688453121963,1.916922612182061,11.09133097493218,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2008,12.8,190450.0,4,8,10490.0,1,0,0,0,1,6,3.8,9.258177701390343,7.60489448081162,2.5494451709255714,12.15714497190675,1.3862943611198906,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.33500106673234
2009,9.3,242589.0,4,5,8990.0,1,0,0,0,1,4,2.5,9.103868127465667,7.605392364814935,2.2300144001592104,12.399123932337144,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2016,5.7,49878.0,4,5,31990.0,1,0,0,0,1,4,1.6,10.373178632943564,7.60887062919126,1.7404661748405046,10.817335302759144,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.47000362924573563
2012,5.5,137000.0,2,4,18990.0,1,0,0,0,1,4,2.0,9.85166780380633,7.60688453121963,1.7047480922384253,11.827736204810263,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2012,8.3,118000.0,4,5,11900.0,1,0,0,0,1,4,2.0,9.38429367909962,7.60688453121963,2.1162555148025524,11.678439903447801,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2013,10.4,58622.0,4,7,15886.0,1,0,0,0,1,6,3.6,9.673193497193077,7.607381425639791,2.341805806147327,10.978865331731324,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2019,7.4,73056.0,4,5,21750.0,1,0,0,0,1,4,2.0,9.98736903651683,7.610357618312838,2.0014800002101243,11.198981549329522,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2010,10.1,230576.0,4,3,13990.0,0,1,0,0,1,4,2.4,9.546098067659527,7.605890001053122,2.312535423847214,12.348335805078143,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2009,6.7,227452.0,5,5,8999.0,1,0,0,0,1,4,1.5,9.104868739033948,7.605392364814935,1.9021075263969205,12.33469450610084,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2018,9.0,67671.0,4,5,38990.0,1,0,0,0,1,4,2.8,10.571060481976643,7.609862200913554,2.1972245773362196,11.122413006714247,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2016,6.1,121665.0,5,5,18995.0,1,0,0,0,1,4,1.8,9.851931065621725,7.60887062919126,1.8082887711792655,11.709026645172555,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2017,5.9,49473.0,4,5,25490.0,1,0,0,0,1,4,1.4,10.146041497370161,7.6093665379542115,1.7749523509116738,10.809182345196879,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2015,4.8,48000.0,5,5,14950.0,0,1,0,0,1,4,1.2,9.612466578818832,7.608374474380783,1.5686159179138452,10.778956289890028,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.1823215567939546
2002,0.0,302328.0,4,7,17999.0,1,0,0,0,1,4,3.0,9.798071479779479,7.601901959875166,-inf,12.619267799700248,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2007,8.5,212599.0,4,5,11999.0,1,0,0,0,1,6,3.0,9.392578591964389,7.604396348796338,2.1400661634962708,12.267163041210061,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098
2022,6.0,11277.0,5,5,56990.0,1,0,0,0,1,4,2.0,10.950631092829045,7.611842399580417,1.791759469228055,9.330520532232288,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2008,9.8,198000.0,4,5,15990.0,0,1,0,0,1,4,2.5,9.679718805828,7.60489448081162,2.2823823856765264,12.196022309676673,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2009,11.6,245000.0,4,3,13950.0,0,1,0,0,1,4,2.7,9.543234787249512,7.605392364814935,2.451005098112319,12.409013489526863,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9932517730102834
2017,6.6,65340.0,4,5,26590.0,1,0,0,0,1,4,2.5,10.188290484237065,7.6093665379542115,1.8870696490323797,11.08735968515506,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2018,7.1,37797.0,4,5,23950.0,1,0,0,0,1,4,2.0,10.083723602839061,7.609862200913554,1.9600947840472698,10.53998501337874,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2014,5.2,101103.0,4,5,21990.0,1,0,0,0,1,4,2.1,9.998343083548807,7.607878073278507,1.6486586255873816,11.523895078158814,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.7419373447293773
2015,9.0,199675.0,4,7,18888.0,1,0,0,0,1,4,2.4,9.846282078765348,7.608374474380783,2.1972245773362196,12.20444632378559,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2018,8.1,168805.0,4,5,22950.0,1,0,0,0,1,4,2.5,10.04107321548869,7.609862200913554,2.0918640616783932,12.036499481558385,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2014,7.9,165449.0,5,5,9990.0,1,0,0,0,1,4,1.6,9.2093398716426,7.607878073278507,2.066862759472976,12.016418269209401,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.47000362924573563
2021,4.2,67182.0,5,5,33950.0,1,0,0,0,1,4,1.8,10.432644132986843,7.611347717403621,1.4350845252893227,11.115160633488252,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2007,9.3,347137.0,4,8,22490.0,1,0,0,0,1,4,3.0,10.020826044953361,7.604396348796338,2.2300144001592104,12.757474793691093,1.3862943611198906,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2018,6.6,147971.0,4,5,25950.0,1,0,0,0,1,4,2.5,10.163926888594034,7.609862200913554,1.8870696490323797,11.904771587600392,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2006,8.9,69563.0,5,5,7999.0,1,0,0,0,1,4,2.0,8.987071812848821,7.603897968521881,2.186051276738094,11.14998809577284,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2011,11.0,158085.0,4,5,19490.0,1,0,0,0,1,6,3.5,9.877656792501606,7.606387389772652,2.3978952727983707,11.970888142036147,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.252762968495368
2008,9.2,121020.0,4,5,14995.0,0,1,0,0,1,4,2.0,9.61547209118311,7.60489448081162,2.2192034840549946,11.703711100176312,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2010,9.1,73875.0,4,5,24990.0,1,0,0,0,1,6,2.5,10.126231023828998,7.605890001053122,2.2082744135228043,11.2101297547084,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.9162907318741551
2015,8.4,151414.0,4,5,16990.0,1,0,0,0,1,4,2.0,9.740380214665977,7.608374474380783,2.128231705849268,11.927773085987784,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2007,10.4,237415.0,4,5,15990.0,1,0,0,0,1,4,3.0,9.679718805828,7.604396348796338,2.341805806147327,12.377564943660385,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2019,7.4,67813.0,4,5,56990.0,1,0,0,0,1,4,2.0,10.950631092829045,7.610357618312838,2.0014800002101243,11.124509195961624,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2011,6.0,186851.0,4,5,13995.0,1,0,0,0,1,4,2.0,9.546455401949554,7.606387389772652,1.791759469228055,12.13806678678585,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2010,9.3,164674.0,5,5,17990.0,0,1,0,0,1,5,2.5,9.79757132694458,7.605890001053122,2.2300144001592104,12.011723040923277,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.6094379124341003,0.9162907318741551
2009,9.1,257027.0,4,5,21990.0,0,1,0,0,1,4,2.5,9.998343083548807,7.605392364814935,2.2082744135228043,12.456936416724872,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2012,14.0,119191.0,4,5,26999.0,1,0,0,0,1,8,6.1,10.203555107263542,7.60688453121963,2.6390573296152584,11.68848252740716,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.8082887711792655
2010,11.6,84646.0,4,7,21850.0,1,0,0,0,1,6,3.5,9.991956200523736,7.605890001053122,2.451005098112319,11.346233133048466,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.252762968495368
2010,16.2,274918.0,2,2,8999.0,1,0,0,0,1,6,4.0,9.104868739033948,7.605890001053122,2.785011242238338,12.524228150365488,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.3862943611198906
2018,5.9,86055.0,4,7,55000.0,1,0,0,0,1,4,2.0,10.915088464214607,7.609862200913554,1.7749523509116738,11.36274190570408,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2018,8.5,37300.0,4,5,29990.0,1,0,0,0,1,4,2.4,10.308619271743055,7.609862200913554,2.1400661634962708,10.526748605631907,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2018,5.8,79452.0,5,5,46555.0,1,0,0,0,1,4,2.0,10.74838968832263,7.609862200913554,1.7578579175523736,11.282908344712846,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2007,12.2,181244.0,4,5,8990.0,1,0,0,0,1,6,4.0,9.103868127465667,7.604396348796338,2.501435951739211,12.107599468720714,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.3862943611198906
2014,11.5,276925.0,4,5,12799.0,1,0,0,0,1,6,3.6,9.457122321855792,7.607878073278507,2.4423470353692043,12.531501990385134,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2012,8.2,109512.0,4,5,14990.0,1,0,0,0,1,4,2.0,9.615138591096644,7.60688453121963,2.1041341542702074,11.603789411275349,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2013,7.1,138887.0,4,5,22990.0,1,0,0,0,1,4,2.0,10.042814617757227,7.607381425639791,1.9600947840472698,11.841415931849784,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2006,8.3,314025.0,2,3,8999.0,0,1,0,0,1,4,2.5,9.104868739033948,7.603897968521881,2.1162555148025524,12.657227879555453,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2012,7.7,197269.0,4,5,11990.0,0,1,0,0,1,4,2.0,9.39182824802156,7.60688453121963,2.0412203288596382,12.19232355853056,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2015,6.8,63710.0,5,5,16890.0,0,1,0,0,1,4,1.8,9.734477009801846,7.608374474380783,1.916922612182061,11.062096815110534,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2011,10.1,209985.0,4,5,12990.0,1,0,0,0,1,6,3.6,9.471935109664646,7.606387389772652,2.312535423847214,12.254791378577035,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2018,9.5,73836.0,4,7,43950.0,1,0,0,0,1,6,3.5,10.690807903113322,7.609862200913554,2.2512917986064953,11.209601696528491,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.252762968495368
2014,5.3,60927.0,3,5,10990.0,0,1,0,0,1,4,1.4,9.304741047397666,7.607878073278507,1.667706820558076,11.01743170520122,1.0986122886681098,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2012,8.8,170711.0,4,5,12990.0,1,0,0,0,1,4,2.4,9.471935109664646,7.60688453121963,2.174751721484161,12.047727347245287,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2013,8.2,267299.0,2,3,29999.0,0,1,0,0,1,4,3.0,10.308919326755392,7.607381425639791,2.1041341542702074,12.49612316100516,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2019,8.3,83405.0,4,5,29990.0,1,0,0,0,1,4,2.5,10.308619271743055,7.610357618312838,2.1162555148025524,11.331463538588157,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2005,11.0,191317.0,4,5,8990.0,1,0,0,0,1,6,2.7,9.103868127465667,7.60339933974067,2.3978952727983707,12.161687017136064,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.9932517730102834
2018,10.7,128000.0,4,5,114990.0,0,1,0,0,1,8,4.5,11.65260044704271,7.609862200913554,2.3702437414678603,11.759785542901755,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,2.0794415416798357,1.5040773967762742
2013,8.1,79319.0,4,5,12980.0,0,1,0,0,1,4,2.0,9.471164990258082,7.607381425639791,2.0918640616783932,11.281232975393394,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2011,9.4,122117.0,4,5,14990.0,1,0,0,0,1,4,2.5,9.615138591096644,7.606387389772652,2.2407096892759584,11.71273488054641,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
