Unnamed: 0,Year,FuelConsumption,Kilometres,Doors,Seats,Price,Automatic,Manual,DEMO,NEW,USED,Engine_cyl_num,Engine_total_vol
1961,2014,4.9,114486.0,5,5,9.791438048727505,1,0,0,0,1,4,1.5
1962,2015,8.1,192202.0,4,7,9.543234787249512,1,0,0,0,1,4,2.2
1963,2014,8.4,223599.0,2,3,9.85214162518454,0,1,0,0,1,5,3.2
1964,2011,10.2,70750.0,4,5,9.471935109664646,1,0,0,0,1,6,3.5
1965,2022,7.3,7990.0,5,5,10.3251540399823,1,0,0,0,1,3,1.3
1966,2014,5.8,94598.0,5,5,9.74090979777877,1,0,0,0,1,4,1.6
1967,2014,11.8,188919.0,4,5,9.679718805828,1,0,0,0,1,6,3.6
1968,2012,9.4,212145.0,4,5,9.099408811268901,1,0,0,0,1,4,2.5
1969,2012,8.3,166758.0,4,7,9.2093398716426,1,0,0,0,1,4,2.2
1970,2016,4.8,83470.0,5,5,9.740380214665977,1,0,0,0,1,4,1.2
1971,2015,8.1,250200.0,4,5,10.20322170601205,1,0,0,0,1,4,3.0
1972,2013,11.8,182439.0,4,5,10.596509725282923,1,0,0,0,1,4,3.0
1973,2021,7.4,29206.0,4,5,11.11226877785437,1,0,0,0,1,4,2.0
1974,2018,6.1,77205.0,5,5,9.996522418503318,1,0,0,0,1,4,1.8
1975,2015,7.1,119190.0,5,5,9.602382459752207,1,0,0,0,1,4,1.8
1976,2023,8.1,15.0,4,5,11.217789010857615,1,0,0,1,0,4,2.0
1978,2018,8.9,56188.0,4,5,11.277076541158465,1,0,0,0,1,6,3.0
1979,2015,5.4,59302.0,5,5,9.85166780380633,1,0,0,0,1,4,1.4
1980,2019,7.6,56044.0,4,8,10.542389718243678,1,0,0,0,1,4,2.2
1981,2017,7.6,198160.0,4,5,10.271181562957294,1,0,0,0,1,4,2.4
1982,2009,7.2,73917.0,4,5,9.304741047397666,1,0,0,0,1,4,1.8
1983,2016,9.0,66600.0,4,7,9.85166780380633,1,0,0,0,1,4,2.4
1984,2020,5.4,19357.0,4,5,9.890908770329268,1,0,0,0,1,4,1.4
1985,2013,7.5,129000.0,4,5,9.740380214665977,1,0,0,0,1,4,2.0
1986,2004,0.0,167083.0,4,5,10.570034051298894,1,0,0,0,1,8,5.4
1988,2020,8.4,43199.0,4,5,11.170294301033431,1,0,0,0,1,4,2.8
1989,2014,8.1,178750.0,4,7,9.514510761932765,1,0,0,0,1,4,2.2
1990,2016,6.3,227284.0,4,5,9.90323752128092,0,1,0,0,1,4,2.0
1991,2013,6.7,82680.0,3,5,9.18778796750567,0,1,0,0,1,4,1.6
1992,2023,8.6,15.0,4,7,11.045510482285986,1,0,0,1,0,4,2.0
1993,2009,7.8,169651.0,2,4,9.546741177474825,1,0,0,0,1,4,2.0
1994,2022,5.6,46011.0,5,7,11.261601036639322,1,0,0,0,1,4,2.5
1995,2023,8.1,26.0,4,5,11.172376931528394,1,0,0,1,0,4,2.0
1996,2021,4.9,7400.0,2,2,10.77874793485229,1,0,0,0,1,4,2.0
1997,2018,6.3,43725.0,4,5,10.5184028848265,1,0,0,0,1,4,2.0
1998,2018,6.0,82509.0,5,5,10.085767441795337,1,0,0,0,1,4,2.0
1999,2009,7.7,214391.0,5,5,9.39182824802156,1,0,0,0,1,4,1.8
2000,2017,7.5,65969.0,4,5,10.463074768634808,1,0,0,0,1,4,2.5
2001,2012,8.0,182483.0,4,3,10.165813354725493,1,0,0,0,1,4,3.0
2002,2013,8.2,133000.0,4,5,9.679718805828,1,0,0,0,1,6,2.7
2003,2018,8.0,73958.0,4,7,10.714195521835219,1,0,0,0,1,4,2.4
2004,2013,7.8,180223.0,4,5,9.615138591096644,1,0,0,0,1,4,2.5
2005,2012,6.3,152805.0,5,5,9.39182824802156,1,0,0,0,1,4,1.3
2006,2010,8.3,107135.0,5,5,9.546098067659527,1,0,0,0,1,4,2.0
2007,2016,10.9,80559.0,2,2,9.902987427494446,0,1,0,0,1,4,2.4
2008,2016,9.1,79552.0,4,5,10.596384701840863,1,0,0,0,1,4,2.8
2009,2021,7.3,20000.0,4,5,10.068154174091362,1,0,0,0,1,4,1.5
2010,2018,8.5,33000.0,2,4,11.373548448501586,1,0,0,0,1,6,3.0
2011,2018,8.7,39576.0,4,5,10.858806671377762,1,0,0,0,1,5,3.2
2012,2021,7.9,42730.0,4,5,10.305613759378778,1,0,0,0,1,4,2.0
2013,2021,8.1,22724.0,4,5,10.271181562957294,1,0,0,0,1,4,2.5
2014,2023,7.3,30.0,4,5,10.897664823067354,1,0,0,1,0,4,2.0
2015,2015,11.3,97102.0,2,4,10.618591900448115,1,0,0,0,1,6,3.6
2016,2013,7.1,74420.0,2,4,10.308619271743055,1,0,0,0,1,4,2.0
2017,2023,8.1,2200.0,4,5,10.91490662950186,1,0,1,0,0,4,2.0
2018,2010,8.2,118013.0,5,5,9.392245175273795,1,0,0,0,1,4,2.0
2019,2016,11.6,145263.0,4,8,10.203406942652387,1,0,0,0,1,6,3.3
2020,2012,7.4,248746.0,4,7,9.103868127465667,1,0,0,0,1,4,2.2
2021,2012,7.7,114592.0,4,5,9.304741047397666,1,0,0,0,1,4,1.6
2023,2023,8.6,67.0,4,5,10.702794928924463,1,0,0,0,1,4,2.4
2024,2019,7.8,61459.0,4,5,10.20322170601205,1,0,0,0,1,4,2.5
2025,2018,5.6,101095.0,4,5,10.126231023828998,1,0,0,0,1,4,1.4
2026,2022,8.0,1201.0,4,5,11.141716845540154,1,0,1,0,0,4,3.0
2027,2016,9.1,186650.0,2,2,10.124629101179664,1,0,0,0,1,4,2.8
2030,2014,5.3,46961.0,5,5,9.660332602134424,1,0,0,0,1,4,1.4
2031,2005,8.8,199931.0,4,5,8.817297783866575,0,1,0,0,1,4,2.4
2032,2019,8.1,34525.0,4,5,11.289656905842868,1,0,0,0,1,4,2.0
2033,2014,7.5,197156.0,4,5,9.902487052202545,1,0,0,0,1,6,3.0
2035,2007,6.9,192158.0,2,4,9.3492323708428,1,0,0,0,1,4,2.0
2038,2019,4.2,30892.0,4,5,10.518538047359652,1,0,0,0,1,4,2.5
2039,2017,8.3,219622.0,4,5,10.307284603543595,0,1,0,0,1,5,3.2
2041,2020,7.9,59601.0,4,5,10.369671395678997,1,0,0,0,1,4,2.0
2042,2015,8.1,287000.0,2,4,9.79757132694458,0,1,0,0,1,4,3.0
2043,2018,6.6,47799.0,4,5,10.732039370102276,1,0,0,0,1,4,2.0
2044,2022,7.3,26899.0,4,5,10.369734132904151,1,0,0,0,1,4,1.5
2045,2018,8.9,48727.0,4,5,10.48815825675999,1,0,0,0,1,6,3.5
2046,2009,9.9,269179.0,4,5,9.2093398716426,1,0,0,0,1,4,2.4
2047,2006,6.5,229569.0,5,5,8.980801413573113,1,0,0,0,1,4,1.3
2048,2023,6.3,15.0,4,5,10.615726323351593,1,0,0,1,0,4,1.4
2049,2015,7.7,92274.0,4,5,9.61547209118311,1,0,0,0,1,4,1.6
2050,2022,5.4,201.0,4,5,10.643852232705184,1,0,1,0,0,3,1.0
2051,2023,8.5,19.0,5,5,11.112298633502313,1,0,0,0,1,4,2.0
2052,2020,7.0,50755.0,4,5,10.415951832970627,1,0,0,0,1,4,2.0
2053,2021,8.0,45120.0,4,2,10.73617926053397,1,0,0,0,1,4,3.0
2054,2018,7.2,72819.0,4,5,10.819578264407616,1,0,0,0,1,4,2.0
2055,2020,8.1,42810.0,4,5,10.404232536959167,1,0,0,0,1,4,2.5
2056,2022,7.9,15785.0,4,5,10.43396873396056,1,0,0,0,1,4,2.5
2057,2015,6.3,164532.0,4,5,9.740380214665977,1,0,0,0,1,4,2.0
2058,2014,7.4,178509.0,4,5,9.546098067659527,1,0,0,0,1,4,1.6
2059,2021,6.8,26322.0,4,7,11.510923462299555,1,0,0,0,1,6,3.0
2060,2007,8.6,160796.0,4,5,8.955448122347393,1,0,0,0,1,4,2.3
2061,2018,8.3,91023.0,4,5,10.288341706740168,1,0,0,0,1,4,2.5
2062,2022,6.2,1620.0,4,5,11.08041798575018,1,0,1,0,0,4,2.0
2063,2018,7.5,308057.0,2,2,9.786953736280177,1,0,0,0,1,4,3.0
2064,2021,4.2,44082.0,5,5,10.400863128577715,1,0,0,0,1,4,1.8
2065,2013,6.6,141211.0,4,5,9.614738244123924,1,0,0,0,1,4,2.0
2066,2017,5.6,64566.0,4,5,10.308919326755392,1,0,0,0,1,4,1.2
2068,2020,7.0,28680.0,2,4,10.968181048000611,1,0,0,0,1,4,2.0
2069,2015,5.1,84530.0,5,5,9.615138591096644,1,0,0,0,1,3,1.2
2070,2010,7.0,296578.0,3,5,8.293799608846818,1,0,0,0,1,4,1.4
2071,2017,10.1,47638.0,4,7,10.081131519778971,1,0,0,0,1,6,3.0
2074,2012,8.2,192852.0,4,5,9.38328476695754,1,0,0,0,1,4,2.0
2075,2012,8.1,323542.0,4,5,9.509703949201802,0,1,0,0,1,4,3.0
2076,2011,8.2,222099.0,4,5,8.92252495730139,1,0,0,0,1,4,2.0
2077,2022,5.4,2605.0,4,5,10.55810178337929,1,0,1,0,0,3,1.0
2079,2018,4.9,50455.0,5,5,10.122141038577473,1,0,0,0,1,3,1.0
2080,2019,4.8,42797.0,5,5,10.894663097601999,1,0,0,0,1,4,2.5
2082,2013,5.8,156000.0,5,5,9.092457331319466,1,0,0,0,1,4,1.2
2083,2014,6.6,151148.0,5,5,9.738023112808596,1,0,0,0,1,4,1.8
2084,2015,6.2,107419.0,5,5,9.543234787249512,1,0,0,0,1,4,1.4
2085,2015,5.7,50420.0,3,2,10.308619271743055,1,0,0,0,1,4,1.6
2086,2018,8.6,172952.0,4,5,10.122141038577473,1,0,0,0,1,4,2.8
2087,2008,10.5,197100.0,4,7,9.21024036697585,1,0,0,0,1,6,3.0
2088,2021,12.2,26335.0,4,5,11.41738325824974,1,0,0,0,1,8,5.7
2089,2009,10.5,190093.0,4,5,9.47262771040802,1,0,0,0,1,6,4.0
2090,2016,7.1,83062.0,2,2,10.419300717813158,1,0,0,0,1,4,2.0
2091,2011,6.0,102120.0,5,5,9.392578591964389,1,0,0,0,1,4,1.6
2092,2018,9.1,122793.0,4,7,10.542178547300015,1,0,0,0,1,6,3.5
2093,2023,7.5,1502.0,4,7,11.170294301033431,1,0,1,0,0,4,2.0
2094,2016,4.8,55478.0,5,5,9.791885375954825,0,1,0,0,1,4,1.2
2095,2015,7.5,83239.0,4,5,9.740674462130217,1,0,0,0,1,4,2.0
2097,2021,4.2,23010.0,5,5,10.59383080576334,1,0,0,0,1,4,1.8
2098,2017,7.2,28360.0,4,7,10.596384701840863,1,0,0,0,1,4,2.2
2099,2013,8.9,209000.0,4,8,9.79757132694458,1,0,0,0,1,4,2.4
2101,2013,6.6,270000.0,4,5,10.433821642690162,1,0,0,0,1,6,3.0
2102,2011,8.4,225025.0,4,5,9.103868127465667,1,0,0,0,1,4,2.5
2103,2018,7.1,84266.0,4,5,10.08539235583374,1,0,0,0,1,4,2.0
2104,2019,7.4,65819.0,5,5,10.20322170601205,1,0,0,0,1,4,2.0
2105,2022,8.6,10533.0,4,5,10.729853576882297,1,0,0,0,1,4,2.0
2106,2019,6.6,58847.0,4,5,10.196157166498947,1,0,0,0,1,4,1.8
2107,2017,7.9,74878.0,4,5,10.20322170601205,1,0,0,0,1,4,2.0
2109,2018,8.9,212912.0,4,5,10.042814617757227,1,0,0,0,1,5,3.2
2110,2014,7.9,95112.0,4,7,10.038368034729945,1,0,0,0,1,4,2.5
2111,2023,8.6,56.0,4,5,10.733784571243307,1,0,0,0,1,4,2.4
2113,2018,6.9,172117.0,4,5,9.798071479779479,1,0,0,0,1,4,2.0
2114,2004,10.1,268205.0,2,5,8.293799608846818,0,1,0,0,1,6,2.2
2115,2012,6.4,173949.0,3,4,9.61547209118311,0,1,0,0,1,4,1.6
2116,2013,9.8,130997.0,4,5,10.124629101179664,1,0,0,0,1,6,3.6
2117,2015,8.1,147974.0,4,7,9.39182824802156,1,0,0,0,1,4,2.2
2119,2006,8.2,127968.0,5,5,8.697846691109495,1,0,0,0,1,4,1.8
2120,2007,8.2,130259.0,2,4,9.150590367570409,1,0,0,0,1,4,2.0
2121,2019,6.1,47979.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
2122,2013,7.8,213000.0,4,5,9.471935109664646,1,0,0,0,1,4,2.5
2123,2007,8.2,159876.0,2,4,9.679718805828,1,0,0,0,1,4,2.0
2124,2018,6.6,46956.0,5,5,10.875931749013414,1,0,0,0,1,4,2.0
2127,2008,10.0,242389.0,4,5,9.104868739033948,1,0,0,0,1,4,2.4
2128,2010,6.6,125060.0,5,5,9.39182824802156,1,0,0,0,1,4,1.3
2129,2011,6.7,103319.0,2,4,9.674074388208323,1,0,0,0,1,4,1.6
2130,2012,7.5,130545.0,4,5,9.465989834846651,1,0,0,0,1,4,1.8
2132,2017,8.0,103842.0,4,7,11.08041798575018,1,0,0,0,1,4,2.8
2133,2014,7.5,137023.0,4,5,10.126591103050316,1,0,0,0,1,6,3.0
2134,2017,7.5,213916.0,4,4,10.126231023828998,1,0,0,0,1,4,2.2
2135,2022,8.9,19179.0,5,7,11.224643212446415,1,0,0,0,1,6,3.5
2136,2007,11.0,180001.0,4,5,8.699348067653093,1,0,0,0,1,4,2.0
2137,2012,5.5,101337.0,5,5,9.509703949201802,1,0,0,0,1,4,1.2
2138,2014,5.2,171575.0,5,5,9.679718805828,1,0,0,0,1,4,2.2
2139,2019,7.4,12670.0,5,5,10.2396025825095,1,0,0,0,1,4,2.0
2140,2010,9.1,226442.0,4,5,8.515191188745565,1,0,0,0,1,5,2.4
2141,2020,8.6,92665.0,2,2,10.403959764222627,1,0,0,0,1,4,2.8
2142,2014,8.1,218860.0,4,5,9.679718805828,1,0,0,0,1,4,2.5
2143,2021,7.3,6301.0,4,5,11.154534764247993,1,0,0,0,1,4,2.0
2144,2017,9.9,172266.0,4,5,10.08539235583374,1,0,0,0,1,6,3.6
2145,2013,8.2,220068.0,4,7,9.305559638557117,1,0,0,0,1,6,2.7
2146,2012,8.3,215000.0,4,5,9.546098067659527,1,0,0,0,1,6,3.0
2148,1999,7.6,213177.0,5,5,7.824046010856292,0,1,0,0,1,4,1.5
2149,2020,4.5,19067.0,4,5,10.799555168721248,1,0,0,0,1,4,2.5
2150,2014,6.6,73138.0,4,5,10.08539235583374,1,0,0,0,1,4,2.0
2151,2008,14.6,159018.0,4,5,10.20322170601205,1,0,0,0,1,8,6.0
2152,2017,6.1,96613.0,5,5,9.902987427494446,1,0,0,0,1,4,1.8
2153,2013,7.3,158907.0,4,7,10.080796567506539,1,0,0,0,1,4,2.2
2154,2018,6.9,97991.0,4,5,10.165813354725493,1,0,0,0,1,4,2.0
2155,2019,7.4,54412.0,4,5,10.126231023828998,1,0,0,0,1,4,2.0
2156,2019,6.2,59023.0,5,5,10.369985042452576,1,0,0,0,1,4,2.0
2157,2011,8.2,254838.0,4,5,9.104424146384634,1,0,0,0,1,4,2.0
2158,2006,7.5,155012.0,5,5,8.987071812848821,1,0,0,0,1,4,1.5
2159,2020,8.2,136637.0,4,5,11.002083174398681,1,0,0,0,1,4,2.0
2160,2007,12.0,157296.0,2,2,9.346617990268731,0,1,0,0,1,4,2.4
2161,2010,11.8,139819.0,4,7,9.345220854170002,1,0,0,0,1,6,3.2
2162,2020,7.2,10744.0,5,5,10.403959764222627,1,0,0,0,1,4,2.0
2163,2012,8.8,142718.0,4,5,8.961879012677683,0,1,0,0,1,4,2.4
2164,2019,4.8,88006.0,5,5,9.786953736280177,1,0,0,0,1,4,1.2
2165,2017,6.9,107356.0,4,5,9.735837835974042,1,0,0,0,1,4,1.4
2167,2017,8.1,218036.0,4,5,9.849559210510572,1,0,0,0,1,4,2.0
2168,2013,7.5,76101.0,5,5,10.400863128577715,1,0,0,0,1,6,3.0
2169,2013,7.9,145502.0,4,5,9.61573881119536,1,0,0,0,1,4,2.0
2170,2023,8.6,15.0,4,7,11.029423136853127,1,0,0,1,0,4,2.0
2171,2012,7.9,173168.0,4,5,9.457200449907708,1,0,0,0,1,4,2.4
2172,2022,6.3,24204.0,4,5,10.220121446937677,1,0,0,0,1,4,2.0
2173,2023,9.4,61.0,4,5,10.780725557146582,1,0,1,0,0,4,2.0
2174,2015,6.9,99219.0,2,4,10.819578264407616,1,0,0,0,1,4,2.0
2175,2016,5.3,91890.0,5,5,9.546098067659527,1,0,0,0,1,4,1.2
2176,2015,6.3,60872.0,4,5,9.546098067659527,1,0,0,0,1,4,1.6
2177,2018,5.0,22404.0,4,5,10.398183794372235,1,0,0,0,1,4,1.4
2178,2017,9.2,137227.0,4,5,10.433821642690162,1,0,0,0,1,5,3.2
2179,2015,6.1,77408.0,4,5,10.5184028848265,1,0,0,0,1,4,2.2
2180,2015,7.2,210617.0,4,5,9.90323752128092,0,1,0,0,1,4,2.4
2185,2018,8.0,60182.0,5,5,10.666347345507374,1,0,0,0,1,4,2.0
2186,2008,9.2,271905.0,4,5,9.546098067659527,0,1,0,0,1,4,3.0
2187,2017,10.4,154429.0,4,5,10.307284603543595,1,0,0,0,1,4,2.7
2188,2017,8.9,106799.0,4,8,10.306048447496902,1,0,0,0,1,4,2.4
2189,2018,7.4,68375.0,4,5,10.77645315967191,1,0,0,0,1,4,2.0
2190,2014,7.2,92072.0,4,5,9.79757132694458,1,0,0,0,1,4,2.0
2191,2009,12.7,243022.0,4,5,9.345745008982385,0,1,0,0,1,6,4.0
2192,2013,7.3,163730.0,4,7,9.998343083548807,1,0,0,0,1,4,2.2
2193,2020,8.0,21065.0,4,5,10.968025860870487,1,0,0,0,1,4,3.0
2194,2006,9.9,229021.0,4,5,9.294681520409934,1,0,0,0,1,6,2.5
2196,2016,8.9,213988.0,4,5,10.20322170601205,1,0,0,0,1,5,3.2
2197,2020,6.5,17321.0,4,5,10.43058014876599,1,0,0,0,1,4,2.0
2198,2021,8.4,34025.0,4,7,10.968025860870487,1,0,0,0,1,4,2.5
2199,2017,7.2,94656.0,4,5,9.679718805828,1,0,0,0,1,4,2.0
2200,2022,6.9,4264.0,4,5,11.156107653683586,1,0,0,0,1,4,2.5
2202,2013,6.2,91123.0,4,5,9.61573881119536,1,0,0,0,1,4,1.4
2203,2023,7.5,1509.0,4,7,11.211685227919597,1,0,1,0,0,4,2.0
2204,2020,7.9,58515.0,4,5,10.304877702602262,1,0,0,0,1,4,2.5
2206,2009,11.0,208655.0,4,5,9.104424146384634,1,0,0,0,1,6,3.6
2207,2016,6.3,78804.0,4,5,10.146041497370161,1,0,0,0,1,4,1.4
2208,2011,10.5,334241.0,2,3,9.952039593118293,0,1,0,0,1,4,2.4
2209,2012,8.3,119650.0,4,7,9.471935109664646,1,0,0,0,1,4,2.2
2211,2013,6.7,79915.0,5,5,9.546098067659527,1,0,0,0,1,4,1.8
2212,2021,5.1,13085.0,5,5,10.126231023828998,0,1,0,0,1,3,1.0
2213,2015,7.0,134294.0,4,5,10.239924074233857,1,0,0,0,1,4,2.0
2215,2017,7.9,52387.0,4,5,10.165467127635536,1,0,0,0,1,4,2.5
2216,2018,8.0,97540.0,4,7,11.198077724445678,1,0,0,0,1,4,2.8
2217,2020,6.6,61043.0,4,5,10.77874793485229,1,0,0,0,1,4,2.0
2218,2022,4.8,16643.0,5,5,10.042814617757227,1,0,0,0,1,4,1.2
2220,2019,7.4,69317.0,5,5,9.84161214881804,1,0,0,0,1,4,2.0
2221,2018,6.9,26890.0,4,5,10.403959764222627,1,0,0,0,1,4,2.0
2224,2019,8.5,85112.0,4,5,10.966265388195021,1,0,0,0,1,4,2.8
2225,2015,7.5,134981.0,4,5,10.043206015705211,1,0,0,0,1,6,3.0
2226,2018,8.3,114953.0,4,5,10.2396025825095,1,0,0,0,1,4,2.5
2228,2015,6.3,117864.0,5,5,9.740380214665977,1,0,0,0,1,4,1.3
2230,2011,7.9,178796.0,5,5,8.986571625268054,0,1,0,0,1,4,2.0
2231,2010,8.3,51778.0,2,2,10.714195521835219,1,0,0,0,1,6,3.0
2232,2015,7.4,84754.0,5,5,9.465989834846651,1,0,0,0,1,4,1.8
2233,2014,7.0,157851.0,5,5,8.961879012677683,0,1,0,0,1,4,1.8
2235,2022,5.8,556.0,4,5,10.668722809490328,1,0,1,0,0,4,1.4
2236,2014,9.2,125628.0,4,5,10.274706221915702,0,1,0,0,1,4,2.0
2237,2019,9.6,48494.0,4,5,11.14041145700175,1,0,0,0,1,6,3.5
2238,2010,6.9,136836.0,5,5,9.2093398716426,1,0,0,0,1,4,1.6
2239,2014,5.6,37526.0,3,5,9.571505221187767,0,1,0,0,1,4,1.4
2240,2023,7.5,1500.0,4,7,11.211685227919597,1,0,1,0,0,4,2.0
2241,2018,6.0,49928.0,4,5,11.264335892324544,1,0,0,0,1,6,3.0
2242,2009,9.2,208005.0,4,5,8.955448122347393,1,0,0,0,1,4,2.0
2243,2011,9.4,106626.0,4,5,9.510370887608827,1,0,0,0,1,4,2.5
2244,2013,6.9,112315.0,5,5,9.740380214665977,1,0,0,0,1,4,1.8
2245,2019,7.4,128303.0,4,5,9.902987427494446,1,0,0,0,1,4,2.0
2246,2022,5.9,8532.0,5,5,10.967991371570788,1,0,0,0,1,3,1.5
2247,2009,13.6,224551.0,4,7,8.515191188745565,1,0,0,0,1,8,4.2
2248,2014,9.8,254186.0,4,5,9.546741177474825,1,0,0,0,1,4,2.5
2251,2012,8.4,180950.0,4,5,9.903437551286085,0,1,0,0,1,5,3.2
2252,2020,7.5,49380.0,4,5,11.461526901884229,1,0,0,0,1,4,2.1
2253,2011,7.2,74545.0,5,5,9.543234787249512,1,0,0,0,1,4,1.8
2254,2013,6.1,140159.0,4,5,10.038368034729945,1,0,0,0,1,6,3.0
2255,2014,10.4,97222.0,4,5,9.392578591964389,1,0,0,0,1,6,3.6
2256,2012,7.4,256377.0,4,5,9.304741047397666,1,0,0,0,1,4,1.8
2257,2014,7.5,124230.0,4,7,9.846282078765348,1,0,0,0,1,4,2.4
2258,2011,11.3,191353.0,4,7,9.2093398716426,1,0,0,0,1,6,3.0
2259,2011,7.9,232070.0,4,5,10.20322170601205,0,1,0,0,1,4,2.0
2260,2011,7.5,150395.0,4,7,9.634954298923107,1,0,0,0,1,4,2.2
2261,2016,5.7,175728.0,4,5,10.239924074233857,1,0,0,0,1,4,2.1
2263,2016,6.3,75667.0,4,5,10.121819546853116,1,0,0,0,1,4,1.4
2264,2021,5.6,11653.0,5,7,11.156179089908926,1,0,0,0,1,4,2.5
2266,2022,6.7,15.0,5,5,9.902987427494446,1,0,0,1,0,4,1.5
2267,2012,6.9,152500.0,5,5,9.199077179697472,1,0,0,0,1,4,1.4
2268,2008,11.0,256299.0,4,7,9.21024036697585,1,0,0,0,1,6,3.5
2269,2021,6.4,29972.0,4,5,11.079060882340366,1,0,0,0,1,4,2.0
2270,2013,8.1,151628.0,4,5,9.61573881119536,1,0,0,0,1,4,2.5
2271,2021,6.9,8942.0,2,2,10.79937147463262,0,1,0,0,1,4,2.0
2273,2018,4.1,23897.0,5,5,10.308619271743055,1,0,0,0,1,4,1.8
2274,2013,7.3,131876.0,4,7,10.08539235583374,1,0,0,0,1,4,2.2
2275,2015,7.7,125938.0,4,5,9.47262771040802,0,1,0,0,1,4,2.0
2276,2015,6.5,143285.0,4,5,10.5184028848265,0,1,0,0,1,4,2.3
2277,2010,9.2,174891.0,4,5,9.546098067659527,1,0,0,0,1,4,2.4
2278,2007,7.4,262648.0,4,5,9.39182824802156,1,0,0,0,1,4,1.8
2279,2012,8.0,196965.0,4,3,10.126591103050316,1,0,0,0,1,4,3.0
2280,2013,5.8,76273.0,5,5,9.740380214665977,1,0,0,0,1,4,1.6
2281,2018,6.6,102390.0,4,5,9.949893925350283,1,0,0,0,1,4,2.0
2282,2015,4.9,167529.0,2,4,9.740380214665977,1,0,0,0,1,4,1.4
2283,2013,6.1,45028.0,5,5,9.740380214665977,0,1,0,0,1,4,1.8
2284,2022,7.7,21.0,4,5,10.645186773678239,1,0,1,0,0,4,1.4
2286,2013,7.0,136015.0,5,5,8.85352256068954,0,1,0,0,1,4,1.8
2287,2022,5.8,4284.0,4,5,10.593630224075774,1,0,0,0,1,4,1.4
2288,2020,6.4,109981.0,5,5,9.825526011066415,1,0,0,0,1,4,1.3
2289,2005,8.5,313897.0,4,5,9.79757132694458,0,1,0,0,1,4,3.0
2290,2011,10.7,234308.0,4,5,9.74090979777877,0,1,0,0,1,4,2.5
2293,2022,6.5,10865.0,4,5,10.571060481976643,1,0,0,0,1,4,1.2
2294,2021,7.0,14431.0,4,7,11.511804837301526,1,0,0,0,1,6,3.0
2295,2018,8.5,105911.0,4,5,10.98512321699712,1,0,0,0,1,4,2.8
2296,2021,4.1,7174.0,5,5,10.949050620114422,1,0,0,0,1,4,1.8
2297,2019,7.4,52761.0,4,5,10.161496191176417,1,0,0,0,1,4,2.0
2298,2022,6.3,9543.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
2300,2016,8.9,233266.0,4,5,10.239781201782993,1,0,0,0,1,5,3.2
2301,1985,27.0,93182.0,4,5,10.819578264407616,1,0,0,0,1,8,6.8
2302,2012,7.1,182888.0,4,5,9.21024036697585,1,0,0,0,1,4,1.8
2303,2019,6.0,91945.0,5,5,10.20322170601205,1,0,0,0,1,4,2.0
2304,2022,7.7,6144.0,5,5,11.110655247758583,1,0,0,0,1,4,2.0
2305,2017,7.2,124712.0,5,5,9.902987427494446,1,0,0,0,1,4,2.0
2306,2008,10.7,214176.0,5,5,9.679718805828,0,1,0,0,1,4,2.5
2307,2013,6.8,166701.0,5,5,9.104424146384634,0,1,0,0,1,4,1.6
2308,2021,4.8,4801.0,5,5,11.127248278167759,1,0,0,0,1,4,2.5
2309,2013,12.1,85388.0,2,4,11.225110050295434,1,0,0,0,1,8,6.2
2310,2019,7.2,56571.0,5,5,10.858806671377762,1,0,0,0,1,4,2.0
2312,2013,6.4,122961.0,3,4,9.61573881119536,1,0,0,0,1,4,1.6
2313,2013,8.7,100078.0,4,5,9.680281499268713,1,0,0,0,1,4,2.0
2315,2015,4.9,13192.0,5,5,9.893437216682626,1,0,0,0,1,4,1.5
2316,2018,5.4,35748.0,5,5,10.403959764222627,1,0,0,0,1,4,1.4
2317,2018,6.1,35197.0,4,5,10.714195521835219,1,0,0,0,1,4,2.0
2318,2016,8.3,177838.0,4,5,9.705828982731935,1,0,0,0,1,4,2.5
2319,2019,7.5,87074.0,4,5,10.308919326755392,1,0,0,0,1,4,2.0
2320,2012,9.1,299995.0,4,5,9.47231994707559,1,0,0,0,1,4,2.5
2321,2015,6.0,69479.0,4,5,10.462760424539745,1,0,0,0,1,4,2.0
2322,2019,5.3,54595.0,4,5,10.462817585361734,1,0,0,0,1,4,1.4
2323,2014,5.7,144605.0,4,5,9.825526011066415,1,0,0,0,1,4,2.0
2324,2016,6.2,110338.0,5,5,9.471935109664646,1,0,0,0,1,4,1.4
2325,2015,7.4,86713.0,4,5,9.72913416539135,1,0,0,0,1,4,2.3
2326,2012,10.4,192322.0,4,5,9.798071479779479,0,1,0,0,1,4,2.5
2327,2006,8.0,149067.0,5,5,9.39182824802156,1,0,0,0,1,4,2.0
2328,2016,8.5,242569.0,4,5,10.370768729268756,1,0,0,0,1,4,2.8
2329,2016,4.9,51333.0,5,5,9.79757132694458,1,0,0,0,1,4,1.4
2330,2016,5.1,54518.0,5,5,10.709963418403076,1,0,0,0,1,4,2.0
2332,2021,6.6,2078.0,4,4,10.442900633154032,1,0,0,0,1,4,1.3
2333,2022,6.6,8211.0,4,5,11.033275458672687,1,0,0,0,1,4,2.5
2334,2015,8.0,265574.0,4,2,10.165813354725493,1,0,0,0,1,4,3.0
2335,2021,8.1,23914.0,4,5,10.271181562957294,1,0,0,0,1,4,2.5
